"Date","P/E","P/B","Div Yield"
"17-May-2000","       19.88","        3.70","        1.79"
"18-May-2000","       19.44","        3.64","        1.81"
"19-May-2000","       19.05","        3.57","        1.85"
"22-May-2000","       18.53","        3.47","        1.89"
"23-May-2000","       18.40","        3.45","        1.91"
"24-May-2000","       20.69","        4.09","        1.80"
"25-May-2000","       20.89","        4.13","        1.79"
"26-May-2000","       21.35","        4.22","        1.75"
"29-May-2000","       21.95","        4.34","        1.50"
"30-May-2000","       22.34","        4.57","        1.47"
"31-May-2000","       22.96","        4.70","        1.43"
"01-Jun-2000","       22.46","        4.52","        1.46"
"02-Jun-2000","       23.13","        4.65","        1.42"
"05-Jun-2000","       23.38","        4.71","        1.39"
"06-Jun-2000","       23.67","        4.76","        1.38"
"07-Jun-2000","       23.70","        4.78","        1.39"
"08-Jun-2000","       24.25","        4.89","        1.36"
"09-Jun-2000","       24.31","        4.90","        1.36"
"12-Jun-2000","       23.87","        4.81","        1.36"
"13-Jun-2000","       23.74","        4.79","        1.36"
"14-Jun-2000","       23.79","        4.77","        1.38"
"15-Jun-2000","       23.95","        4.81","        1.37"
"16-Jun-2000","       24.48","        4.91","        1.34"
"19-Jun-2000","       24.84","        4.98","        1.27"
"20-Jun-2000","       24.98","        5.01","        1.26"
"21-Jun-2000","       24.45","        4.91","        1.29"
"22-Jun-2000","       24.67","        4.95","        1.28"
"23-Jun-2000","       22.95","        4.89","        1.29"
"26-Jun-2000","       22.63","        4.82","        1.23"
"27-Jun-2000","       22.67","        4.83","        1.23"
"28-Jun-2000","       22.91","        4.88","        1.27"
"29-Jun-2000","       23.26","        4.96","        1.25"
"30-Jun-2000","       22.94","        4.89","        1.26"
"03-Jul-2000","       23.31","        4.97","        1.09"
"04-Jul-2000","       23.56","        5.02","        1.08"
"05-Jul-2000","       23.50","        4.86","        1.11"
"06-Jul-2000","       23.35","        4.83","        1.11"
"07-Jul-2000","       23.37","        4.83","        1.11"
"10-Jul-2000","       23.24","        4.81","        1.08"
"11-Jul-2000","       23.38","        4.84","        1.08"
"12-Jul-2000","       23.61","        4.88","        1.07"
"13-Jul-2000","       23.44","        4.85","        1.08"
"14-Jul-2000","       23.25","        4.81","        1.09"
"17-Jul-2000","       22.78","        4.71","        1.06"
"18-Jul-2000","       22.53","        4.66","        1.07"
"19-Jul-2000","       22.11","        4.57","        1.09"
"20-Jul-2000","       21.93","        4.54","        1.10"
"21-Jul-2000","       21.51","        4.45","        1.12"
"24-Jul-2000","       20.47","        4.25","        1.17"
"25-Jul-2000","       20.96","        4.35","        1.14"
"26-Jul-2000","       20.48","        4.25","        1.19"
"27-Jul-2000","       20.79","        4.32","        1.18"
"28-Jul-2000","       20.72","        4.30","        1.18"
"31-Jul-2000","       20.71","        4.30","        1.18"
"01-Aug-2000","       20.58","        4.29","        1.19"
"02-Aug-2000","       20.66","        4.31","        1.18"
"03-Aug-2000","       20.49","        4.27","        1.19"
"04-Aug-2000","       20.45","        4.27","        1.19"
"07-Aug-2000","       20.33","        4.24","        1.20"
"08-Aug-2000","       20.87","        4.35","        1.17"
"09-Aug-2000","       20.86","        4.35","        1.18"
"10-Aug-2000","       20.09","        4.22","        1.20"
"11-Aug-2000","       19.74","        4.15","        1.21"
"14-Aug-2000","       19.85","        4.18","        1.18"
"16-Aug-2000","       20.35","        4.28","        1.16"
"17-Aug-2000","       20.20","        4.25","        1.17"
"18-Aug-2000","       20.45","        4.30","        1.16"
"21-Aug-2000","       20.62","        4.34","        1.15"
"22-Aug-2000","       20.78","        4.37","        1.14"
"23-Aug-2000","       20.87","        4.39","        1.13"
"24-Aug-2000","       20.89","        4.40","        1.13"
"25-Aug-2000","       20.80","        4.38","        1.14"
"28-Aug-2000","       20.63","        4.34","        1.06"
"29-Aug-2000","       20.58","        4.33","        1.06"
"30-Aug-2000","       20.70","        4.36","        1.08"
"31-Aug-2000","       20.97","        4.42","        1.06"
"04-Sep-2000","       21.69","        4.66","        1.04"
"05-Sep-2000","       21.70","        4.66","        1.04"
"06-Sep-2000","       21.81","        4.69","        1.12"
"07-Sep-2000","       21.88","        4.70","        1.11"
"08-Sep-2000","       22.03","        4.73","        1.11"
"11-Sep-2000","       22.13","        4.75","        1.10"
"12-Sep-2000","       22.30","        4.79","        1.09"
"13-Sep-2000","       22.13","        4.75","        1.10"
"14-Sep-2000","       21.96","        4.72","        1.11"
"15-Sep-2000","       21.53","        4.63","        1.13"
"18-Sep-2000","       20.58","        4.42","        1.18"
"19-Sep-2000","       20.01","        4.30","        1.22"
"20-Sep-2000","       20.40","        4.38","        1.20"
"21-Sep-2000","       20.21","        4.34","        1.21"
"22-Sep-2000","       19.24","        4.13","        1.27"
"25-Sep-2000","       19.64","        4.22","        1.24"
"26-Sep-2000","       19.26","        4.14","        1.26"
"27-Sep-2000","       19.64","        4.22","        1.24"
"28-Sep-2000","       19.24","        4.13","        1.26"
"29-Sep-2000","       19.32","        4.15","        1.26"
"03-Oct-2000","       19.48","        4.19","        1.25"
"04-Oct-2000","       19.72","        4.24","        1.23"
"05-Oct-2000","       19.52","        4.19","        1.25"
"06-Oct-2000","       19.52","        4.20","        1.25"
"09-Oct-2000","       19.26","        4.14","        1.26"
"10-Oct-2000","       18.83","        4.04","        1.29"
"11-Oct-2000","       18.26","        3.92","        1.33"
"12-Oct-2000","       18.33","        3.94","        1.33"
"13-Oct-2000","       18.01","        3.83","        1.36"
"16-Oct-2000","       17.78","        3.83","        1.36"
"17-Oct-2000","       17.51","        3.77","        1.38"
"18-Oct-2000","       17.18","        3.70","        1.41"
"19-Oct-2000","       17.64","        3.80","        1.37"
"20-Oct-2000","       17.72","        3.82","        1.37"
"23-Oct-2000","       17.30","        3.73","        1.40"
"24-Oct-2000","       17.43","        3.75","        1.39"
"25-Oct-2000","       17.90","        3.86","        1.36"
"26-Oct-2000","       17.94","        3.86","        1.36"
"27-Oct-2000","       17.83","        3.84","        1.36"
"30-Oct-2000","       17.65","        3.80","        1.37"
"31-Oct-2000","       17.74","        3.82","        1.37"
"01-Nov-2000","       18.16","        3.91","        1.34"
"02-Nov-2000","       18.52","        3.99","        1.31"
"03-Nov-2000","       18.78","        4.04","        1.29"
"06-Nov-2000","       18.76","        4.04","        1.27"
"07-Nov-2000","       18.85","        4.06","        1.27"
"08-Nov-2000","       19.17","        4.13","        1.25"
"09-Nov-2000","       19.21","        4.14","        1.25"
"10-Nov-2000","       18.75","        4.04","        1.28"
"13-Nov-2000","       18.28","        3.94","        1.31"
"14-Nov-2000","       18.80","        4.05","        1.27"
"15-Nov-2000","       18.87","        4.07","        1.27"
"16-Nov-2000","       18.66","        4.02","        1.29"
"17-Nov-2000","       18.70","        4.03","        1.28"
"20-Nov-2000","       18.72","        4.03","        1.28"
"21-Nov-2000","       18.68","        4.03","        1.28"
"22-Nov-2000","       18.49","        3.98","        1.30"
"23-Nov-2000","       18.40","        3.96","        1.31"
"24-Nov-2000","       18.54","        3.99","        1.30"
"27-Nov-2000","       18.96","        4.08","        1.27"
"28-Nov-2000","       19.26","        4.15","        1.25"
"29-Nov-2000","       19.17","        4.13","        1.25"
"30-Nov-2000","       19.22","        4.14","        1.25"
"01-Dec-2000","       19.34","        4.17","        1.24"
"04-Dec-2000","       19.34","        4.17","        1.24"
"05-Dec-2000","       19.47","        4.20","        1.23"
"06-Dec-2000","       19.68","        4.24","        1.22"
"07-Dec-2000","       19.74","        4.25","        1.22"
"08-Dec-2000","       19.91","        4.29","        1.21"
"11-Dec-2000","       20.19","        4.35","        1.19"
"12-Dec-2000","       20.21","        4.36","        1.19"
"13-Dec-2000","       20.54","        4.43","        1.17"
"14-Dec-2000","       20.47","        4.41","        1.18"
"15-Dec-2000","       19.91","        4.29","        1.21"
"18-Dec-2000","       19.98","        4.31","        1.19"
"19-Dec-2000","       19.88","        4.28","        1.20"
"20-Dec-2000","       19.68","        4.24","        1.21"
"21-Dec-2000","       19.41","        4.18","        1.23"
"22-Dec-2000","       18.87","        4.07","        1.26"
"26-Dec-2000","       18.42","        3.97","        1.29"
"27-Dec-2000","       18.67","        4.02","        1.27"
"28-Dec-2000","       18.98","        4.09","        1.25"
"29-Dec-2000","       19.20","        4.14","        1.24"
