"Date","P/E","P/B","Div Yield"
"22-Mar-2003","       14.17","        2.28","        2.76"
"24-Mar-2003","       13.85","        2.23","        2.83"
"25-Mar-2003","       13.81","        2.22","        2.83"
"26-Mar-2003","       13.85","        2.23","        2.83"
"27-Mar-2003","       13.69","        2.20","        2.86"
"28-Mar-2003","       13.67","        2.20","        2.86"
"31-Mar-2003","       13.36","        2.15","        2.93"
"01-Apr-2003","       13.44","        2.16","        2.91"
"02-Apr-2003","       13.65","        2.19","        2.87"
"03-Apr-2003","       13.78","        2.22","        2.84"
"04-Apr-2003","       13.89","        2.23","        2.82"
"07-Apr-2003","       14.09","        2.26","        2.78"
"08-Apr-2003","       13.91","        2.24","        2.81"
"09-Apr-2003","       13.73","        2.21","        2.85"
"10-Apr-2003","       13.14","        2.11","        2.98"
"11-Apr-2003","       12.97","        2.09","        3.02"
"15-Apr-2003","       12.99","        2.09","        3.01"
"16-Apr-2003","       13.09","        2.10","        2.99"
"17-Apr-2003","       12.85","        2.07","        3.04"
"21-Apr-2003","       12.94","        2.08","        3.02"
"22-Apr-2003","       12.89","        2.07","        3.04"
"23-Apr-2003","       12.76","        2.05","        3.07"
"24-Apr-2003","       12.70","        2.04","        3.08"
"25-Apr-2003","       12.63","        2.03","        3.10"
"28-Apr-2003","       12.70","        2.04","        3.08"
"29-Apr-2003","       12.73","        2.05","        3.07"
"30-Apr-2003","       13.14","        2.11","        2.98"
"02-May-2003","       10.86","        2.02","        3.17"
"05-May-2003","       10.94","        2.04","        3.15"
"06-May-2003","       11.02","        2.05","        3.12"
"07-May-2003","       11.00","        2.05","        3.13"
"08-May-2003","       10.90","        2.03","        3.16"
"09-May-2003","       10.86","        2.02","        3.17"
"12-May-2003","       10.84","        2.02","        3.18"
"13-May-2003","       10.93","        2.03","        3.15"
"14-May-2003","       11.02","        2.05","        3.12"
"15-May-2003","       11.11","        2.07","        3.10"
"16-May-2003","       11.26","        2.10","        3.06"
"19-May-2003","       11.19","        2.08","        3.08"
"20-May-2003","       11.25","        2.09","        3.06"
"21-May-2003","       11.21","        2.09","        3.07"
"22-May-2003","       11.15","        2.08","        3.09"
"23-May-2003","       11.20","        2.09","        3.07"
"26-May-2003","       11.37","        2.12","        3.03"
"27-May-2003","       11.47","        2.13","        3.00"
"28-May-2003","       11.31","        2.10","        3.04"
"29-May-2003","       11.61","        2.16","        2.97"
"30-May-2003","       11.65","        2.17","        2.95"
"02-Jun-2003","       11.59","        2.19","        2.93"
"03-Jun-2003","       11.54","        2.18","        2.94"
"04-Jun-2003","       11.66","        2.20","        2.91"
"05-Jun-2003","       11.82","        2.23","        2.87"
"06-Jun-2003","       11.95","        2.25","        2.84"
"09-Jun-2003","       12.01","        2.27","        2.83"
"10-Jun-2003","       11.85","        2.24","        2.87"
"11-Jun-2003","       11.92","        2.25","        2.85"
"12-Jun-2003","       12.00","        2.27","        2.83"
"13-Jun-2003","       12.06","        2.28","        2.82"
"16-Jun-2003","       12.01","        2.27","        2.83"
"17-Jun-2003","       12.35","        2.33","        2.75"
"18-Jun-2003","       12.41","        2.34","        2.74"
"19-Jun-2003","       12.47","        2.35","        2.72"
"20-Jun-2003","       12.56","        2.37","        2.70"
"23-Jun-2003","       12.44","        2.35","        2.73"
"24-Jun-2003","       12.39","        2.34","        2.74"
"25-Jun-2003","       12.64","        2.38","        2.69"
"26-Jun-2003","       12.75","        2.41","        2.66"
"27-Jun-2003","       12.85","        2.42","        2.64"
"30-Jun-2003","       12.95","        2.44","        2.62"
"01-Jul-2003","       12.32","        2.44","        2.33"
"02-Jul-2003","       12.35","        2.44","        2.33"
"03-Jul-2003","       12.47","        2.47","        2.31"
"04-Jul-2003","       12.40","        2.45","        2.32"
"07-Jul-2003","       12.43","        2.46","        2.31"
"08-Jul-2003","       12.49","        2.47","        2.30"
"09-Jul-2003","       12.43","        2.46","        2.31"
"10-Jul-2003","       12.66","        2.50","        2.27"
"11-Jul-2003","       12.66","        2.50","        2.27"
"14-Jul-2003","       12.76","        2.52","        2.25"
"15-Jul-2003","       12.64","        2.50","        2.27"
"16-Jul-2003","       12.73","        2.52","        2.26"
"17-Jul-2003","       12.55","        2.48","        2.29"
"18-Jul-2003","       12.42","        2.46","        2.31"
"21-Jul-2003","       12.16","        2.40","        2.36"
"22-Jul-2003","       12.00","        2.39","        2.38"
"23-Jul-2003","       12.10","        2.41","        2.36"
"24-Jul-2003","       12.32","        2.45","        2.32"
"25-Jul-2003","       12.58","        2.51","        2.27"
"28-Jul-2003","       12.65","        2.52","        2.26"
"29-Jul-2003","       12.71","        2.53","        2.25"
"30-Jul-2003","       12.81","        2.55","        2.23"
"31-Jul-2003","       12.84","        2.55","        2.23"
"01-Aug-2003","       12.95","        2.58","        2.21"
"04-Aug-2003","       13.26","        2.59","        2.17"
"05-Aug-2003","       13.05","        2.55","        2.21"
"06-Aug-2003","       12.90","        2.52","        2.23"
"07-Aug-2003","       13.19","        2.57","        2.19"
"08-Aug-2003","       13.47","        2.63","        2.14"
"11-Aug-2003","       13.58","        2.65","        2.12"
"12-Aug-2003","       13.61","        2.65","        2.12"
"13-Aug-2003","       13.74","        2.68","        2.10"
"14-Aug-2003","       13.75","        2.68","        2.10"
"18-Aug-2003","       14.12","        2.76","        2.04"
"19-Aug-2003","       14.08","        2.75","        2.05"
"20-Aug-2003","       14.19","        2.77","        2.03"
"21-Aug-2003","       14.33","        2.80","        2.01"
"22-Aug-2003","       14.45","        2.82","        1.99"
"25-Aug-2003","       14.01","        2.73","        2.06"
"26-Aug-2003","       14.52","        2.83","        1.98"
"27-Aug-2003","       14.77","        2.88","        1.95"
"28-Aug-2003","       14.78","        2.88","        1.95"
"29-Aug-2003","       14.95","        2.92","        1.93"
"01-Sep-2003","       15.16","        2.96","        1.90"
"02-Sep-2003","       15.27","        2.98","        1.89"
"03-Sep-2003","       14.98","        2.92","        1.92"
"04-Sep-2003","       15.13","        2.95","        1.91"
"05-Sep-2003","       15.41","        3.01","        1.87"
"08-Sep-2003","       15.62","        3.05","        1.85"
"09-Sep-2003","       15.50","        3.03","        1.86"
"10-Sep-2003","       15.53","        3.03","        1.86"
"11-Sep-2003","       15.46","        3.02","        1.86"
"12-Sep-2003","       15.12","        2.95","        1.91"
"15-Sep-2003","       14.65","        2.86","        1.97"
"16-Sep-2003","       14.96","        2.92","        1.93"
"17-Sep-2003","       14.78","        2.88","        1.95"
"18-Sep-2003","       14.35","        2.80","        2.01"
"19-Sep-2003","       14.57","        2.84","        1.98"
"22-Sep-2003","       14.36","        2.80","        2.01"
"23-Sep-2003","       14.64","        2.86","        1.97"
"24-Sep-2003","       15.12","        2.95","        1.91"
"25-Sep-2003","       14.95","        2.92","        1.93"
"26-Sep-2003","       15.28","        2.98","        1.89"
"29-Sep-2003","       15.43","        3.01","        1.87"
"30-Sep-2003","       15.61","        3.05","        1.85"
"01-Oct-2003","       15.66","        3.06","        1.84"
"03-Oct-2003","       15.97","        3.12","        1.80"
"06-Oct-2003","       16.30","        3.18","        1.77"
"07-Oct-2003","       16.28","        3.18","        1.77"
"08-Oct-2003","       16.29","        3.18","        1.77"
"09-Oct-2003","       16.55","        3.23","        1.84"
"10-Oct-2003","       16.78","        3.28","        1.81"
"13-Oct-2003","       17.04","        3.33","        1.78"
"14-Oct-2003","       16.76","        3.27","        1.81"
"15-Oct-2003","       16.94","        3.30","        1.79"
"16-Oct-2003","       17.14","        3.35","        1.77"
"17-Oct-2003","       17.29","        3.37","        1.76"
"20-Oct-2003","       17.00","        3.32","        1.79"
"21-Oct-2003","       16.60","        3.24","        1.83"
"22-Oct-2003","       16.46","        3.21","        1.85"
"23-Oct-2003","       16.21","        3.16","        1.87"
"24-Oct-2003","       16.60","        3.24","        1.83"
"25-Oct-2003","       16.78","        3.27","        1.81"
"27-Oct-2003","       16.37","        3.19","        1.86"
"28-Oct-2003","       16.33","        3.19","        1.86"
"29-Oct-2003","       16.52","        3.22","        1.84"
"30-Oct-2003","       16.72","        3.26","        1.82"
"31-Oct-2003","       17.15","        3.35","        1.77"
"03-Nov-2003","       17.65","        3.45","        1.72"
"04-Nov-2003","       17.84","        3.48","        1.70"
"05-Nov-2003","       17.74","        3.46","        1.71"
"06-Nov-2003","       17.77","        3.47","        1.71"
"07-Nov-2003","       17.55","        3.42","        1.73"
"10-Nov-2003","       17.58","        3.43","        1.73"
"11-Nov-2003","       17.65","        3.44","        1.72"
"12-Nov-2003","       17.68","        3.45","        1.72"
"13-Nov-2003","       17.42","        3.40","        1.74"
"14-Nov-2003","       17.09","        3.34","        1.78"
"15-Nov-2003","       17.23","        3.36","        1.76"
"17-Nov-2003","       17.42","        3.40","        1.74"
"18-Nov-2003","       17.24","        3.37","        1.76"
"19-Nov-2003","       16.98","        3.31","        1.79"
"20-Nov-2003","       16.78","        3.27","        1.81"
"21-Nov-2003","       16.98","        3.31","        1.79"
"24-Nov-2003","       17.02","        3.32","        1.79"
"25-Nov-2003","       17.29","        3.37","        1.76"
"27-Nov-2003","       17.62","        3.44","        1.72"
"28-Nov-2003","       17.81","        3.47","        1.71"
"01-Dec-2003","       18.27","        3.57","        1.66"
"02-Dec-2003","       18.29","        3.57","        1.66"
"03-Dec-2003","       18.42","        3.59","        1.65"
"04-Dec-2003","       18.47","        3.60","        1.65"
"05-Dec-2003","       18.15","        3.54","        1.67"
"08-Dec-2003","       18.15","        3.54","        1.67"
"09-Dec-2003","       18.48","        3.61","        1.64"
"10-Dec-2003","       18.60","        3.63","        1.63"
"11-Dec-2003","       18.69","        3.65","        1.63"
"12-Dec-2003","       18.73","        3.66","        1.62"
"15-Dec-2003","       19.01","        3.71","        1.60"
"16-Dec-2003","       19.15","        3.74","        1.59"
"17-Dec-2003","       19.11","        3.73","        1.59"
"18-Dec-2003","       19.37","        3.78","        1.57"
"19-Dec-2003","       19.61","        3.83","        1.55"
"22-Dec-2003","       19.73","        3.85","        1.54"
"23-Dec-2003","       19.63","        3.83","        1.55"
"24-Dec-2003","       19.95","        3.89","        1.52"
"26-Dec-2003","       20.26","        3.95","        1.50"
"29-Dec-2003","       20.67","        4.03","        1.47"
"30-Dec-2003","       20.66","        4.03","        1.47"
"31-Dec-2003","       20.73","        4.05","        1.47"
