"Date","P/E","P/B","Div Yield"
"31-Mar-1999","       16.53","        2.84","        1.48"
"01-Apr-1999","       16.31","        2.80","        1.50"
"05-Apr-1999","       15.51","        2.66","        1.56"
"06-Apr-1999","       15.71","        2.70","        1.54"
"07-Apr-1999","       15.81","        2.72","        1.54"
"08-Apr-1999","       15.65","        2.69","        1.55"
"09-Apr-1999","       15.24","        2.62","        1.60"
"12-Apr-1999","       15.31","        2.63","        1.59"
"13-Apr-1999","       15.25","        2.62","        1.59"
"15-Apr-1999","       14.87","        2.56","        1.63"
"16-Apr-1999","       16.04","        2.76","        1.38"
"17-Apr-1999","       14.85","        2.55","        1.49"
"19-Apr-1999","       15.26","        2.62","        1.45"
"20-Apr-1999","       15.29","        2.63","        1.45"
"21-Apr-1999","       15.31","        2.63","        1.45"
"22-Apr-1999","       15.08","        2.59","        1.47"
"23-Apr-1999","       15.08","        2.59","        1.46"
"26-Apr-1999","       14.30","        2.46","        1.54"
"28-Apr-1999","       14.49","        2.49","        1.52"
"29-Apr-1999","       14.84","        2.55","        1.48"
"30-Apr-1999","       15.02","        2.58","        1.25"
"03-May-1999","       14.95","        2.56","        1.25"
"04-May-1999","       15.53","        2.66","        1.21"
"05-May-1999","       15.73","        2.69","        1.35"
"06-May-1999","       16.15","        2.76","        1.31"
"07-May-1999","       16.40","        2.81","        1.29"
"10-May-1999","       16.88","        2.89","        1.26"
"11-May-1999","       17.21","        2.95","        1.23"
"12-May-1999","       17.14","        2.93","        1.24"
"13-May-1999","       17.71","        3.03","        1.20"
"14-May-1999","       17.98","        3.08","        1.05"
"17-May-1999","       17.77","        3.04","        1.07"
"18-May-1999","       17.90","        3.06","        1.06"
"19-May-1999","       18.22","        3.12","        1.05"
"20-May-1999","       18.01","        3.08","        1.06"
"21-May-1999","       17.69","        3.03","        1.05"
"24-May-1999","       18.08","        3.01","        1.04"
"25-May-1999","       18.16","        3.03","        1.03"
"26-May-1999","       18.28","        3.10","        1.30"
"27-May-1999","       17.32","        2.96","        1.35"
"28-May-1999","       17.20","        2.93","        1.28"
"31-May-1999","       18.01","        3.05","        1.23"
"01-Jun-1999","       18.25","        3.02","        1.24"
"02-Jun-1999","       18.27","        3.05","        1.24"
"03-Jun-1999","       18.75","        3.08","        1.23"
"04-Jun-1999","       17.45","        3.02","        1.18"
"07-Jun-1999","       17.48","        3.03","        1.17"
"08-Jun-1999","       17.82","        3.09","        1.15"
"09-Jun-1999","       17.58","        3.05","        1.20"
"10-Jun-1999","       17.57","        3.04","        1.17"
"11-Jun-1999","       17.25","        2.99","        1.14"
"14-Jun-1999","       17.03","        2.95","        1.16"
"15-Jun-1999","       16.93","        2.93","        1.17"
"16-Jun-1999","       17.35","        3.01","        1.22"
"17-Jun-1999","       17.78","        3.08","        1.19"
"18-Jun-1999","       17.76","        3.08","        0.88"
"21-Jun-1999","       18.17","        3.15","        0.89"
"22-Jun-1999","       18.35","        3.18","        0.85"
"23-Jun-1999","       18.03","        3.12","        0.97"
"24-Jun-1999","       17.85","        3.09","        0.98"
"25-Jun-1999","       17.79","        3.08","        0.97"
"28-Jun-1999","       18.02","        3.12","        0.95"
"29-Jun-1999","       18.00","        3.12","        0.95"
"30-Jun-1999","       17.91","        3.11","        1.22"
"01-Jul-1999","       17.84","        3.10","        1.22"
"02-Jul-1999","       18.06","        3.14","        1.20"
"05-Jul-1999","       18.55","        3.22","        1.17"
"06-Jul-1999","       18.72","        3.25","        1.16"
"07-Jul-1999","       18.75","        3.26","        1.20"
"08-Jul-1999","       18.76","        3.26","        1.20"
"09-Jul-1999","       18.91","        3.28","        1.18"
"12-Jul-1999","       19.83","        3.44","        1.13"
"13-Jul-1999","       19.92","        3.46","        1.12"
"14-Jul-1999","       20.18","        3.50","        1.18"
"15-Jul-1999","       19.92","        3.46","        1.19"
"16-Jul-1999","       20.02","        3.47","        1.13"
"19-Jul-1999","       20.40","        3.54","        1.11"
"20-Jul-1999","       19.87","        3.45","        1.14"
"21-Jul-1999","       20.26","        3.52","        1.14"
"22-Jul-1999","       20.39","        3.54","        1.13"
"23-Jul-1999","       20.46","        3.55","        1.06"
"26-Jul-1999","       20.18","        3.50","        1.07"
"27-Jul-1999","       19.94","        3.46","        1.08"
"28-Jul-1999","       20.09","        3.49","        1.07"
"29-Jul-1999","       20.18","        3.50","        1.07"
"30-Jul-1999","       19.94","        3.46","        1.08"
"02-Aug-1999","       19.63","        3.41","        1.10"
"03-Aug-1999","       19.53","        3.39","        1.10"
"04-Aug-1999","       20.18","        3.50","        1.07"
"05-Aug-1999","       20.13","        3.49","        1.07"
"06-Aug-1999","       20.03","        3.48","        1.07"
"09-Aug-1999","       20.20","        3.51","        1.06"
"10-Aug-1999","       19.83","        3.44","        1.07"
"11-Aug-1999","       19.92","        3.45","        1.10"
"12-Aug-1999","       19.83","        3.44","        1.10"
"13-Aug-1999","       19.56","        3.39","        1.12"
"16-Aug-1999","       19.83","        3.44","        1.10"
"17-Aug-1999","       20.03","        3.47","        1.09"
"18-Aug-1999","       20.64","        3.58","        1.06"
"19-Aug-1999","       20.37","        3.53","        1.07"
"20-Aug-1999","       20.40","        3.54","        1.01"
"23-Aug-1999","       20.74","        3.60","        0.99"
"24-Aug-1999","       20.94","        3.63","        0.98"
"25-Aug-1999","       20.79","        3.60","        1.09"
"26-Aug-1999","       21.25","        3.68","        1.07"
"27-Aug-1999","       21.48","        3.72","        1.06"
"30-Aug-1999","       21.56","        3.74","        1.05"
"31-Aug-1999","       21.40","        3.71","        1.06"
"01-Sep-1999","       21.38","        3.71","        1.06"
"02-Sep-1999","       20.85","        3.61","        1.09"
"03-Sep-1999","       20.84","        3.61","        1.08"
"06-Sep-1999","       21.07","        3.65","        1.07"
"07-Sep-1999","       20.96","        3.63","        1.08"
"08-Sep-1999","       21.73","        3.87","        1.04"
"09-Sep-1999","       21.69","        3.86","        1.05"
"10-Sep-1999","       21.60","        3.85","        1.05"
"14-Sep-1999","       21.28","        3.79","        1.07"
"15-Sep-1999","       21.34","        3.80","        1.06"
"16-Sep-1999","       20.98","        3.74","        1.08"
"17-Sep-1999","       21.11","        3.76","        1.08"
"20-Sep-1999","       21.06","        3.76","        1.08"
"21-Sep-1999","       20.95","        3.74","        1.08"
"22-Sep-1999","       21.51","        3.84","        1.06"
"23-Sep-1999","       21.68","        3.87","        1.05"
"24-Sep-1999","       21.91","        3.91","        1.04"
"27-Sep-1999","       21.55","        3.84","        1.06"
"28-Sep-1999","       21.39","        3.82","        1.06"
"29-Sep-1999","       21.99","        3.92","        1.04"
"30-Sep-1999","       21.96","        3.92","        1.04"
"01-Oct-1999","       21.81","        3.89","        1.09"
"04-Oct-1999","       21.33","        3.80","        0.93"
"05-Oct-1999","       21.42","        3.82","        1.11"
"06-Oct-1999","       21.73","        3.88","        1.10"
"07-Oct-1999","       22.94","        4.09","        1.04"
"08-Oct-1999","       23.08","        4.12","        1.03"
"11-Oct-1999","       23.16","        4.13","        1.03"
"12-Oct-1999","       23.16","        4.13","        1.03"
"13-Oct-1999","       23.35","        4.17","        1.02"
"14-Oct-1999","       23.49","        4.19","        1.01"
"15-Oct-1999","       22.65","        4.04","        1.05"
"18-Oct-1999","       22.48","        4.01","        1.06"
"20-Oct-1999","       23.01","        4.11","        1.03"
"21-Oct-1999","       22.63","        4.04","        1.05"
"22-Oct-1999","       22.27","        3.98","        1.07"
"23-Oct-1999","       22.57","        4.03","        1.05"
"25-Oct-1999","       22.21","        3.96","        1.07"
"26-Oct-1999","       22.02","        3.93","        1.08"
"27-Oct-1999","       21.99","        3.92","        1.08"
"28-Oct-1999","       21.31","        3.80","        1.12"
"29-Oct-1999","       20.65","        3.69","        1.15"
"01-Nov-1999","       19.78","        3.53","        1.20"
"02-Nov-1999","       20.75","        3.70","        1.15"
"03-Nov-1999","       20.66","        3.69","        1.17"
"04-Nov-1999","       20.83","        3.72","        1.16"
"05-Nov-1999","       21.26","        3.79","        1.14"
"07-Nov-1999","       21.34","        3.81","        1.14"
"09-Nov-1999","       21.36","        3.81","        1.14"
"10-Nov-1999","       21.64","        3.86","        1.12"
"11-Nov-1999","       21.65","        3.86","        1.12"
"12-Nov-1999","       21.41","        3.82","        1.14"
"15-Nov-1999","       21.24","        3.79","        1.14"
"16-Nov-1999","       21.16","        3.78","        1.15"
"17-Nov-1999","       21.10","        3.77","        1.15"
"18-Nov-1999","       21.28","        3.80","        1.14"
"19-Nov-1999","       21.25","        3.79","        1.14"
"22-Nov-1999","       21.46","        3.83","        1.13"
"24-Nov-1999","       21.76","        3.89","        1.12"
"25-Nov-1999","       21.98","        3.92","        1.11"
"26-Nov-1999","       21.84","        3.90","        1.11"
"29-Nov-1999","       21.60","        3.86","        1.12"
"30-Nov-1999","       21.47","        3.83","        1.13"
"01-Dec-1999","       21.69","        3.87","        1.12"
"02-Dec-1999","       22.01","        3.93","        1.10"
"03-Dec-1999","       22.15","        3.95","        1.09"
"06-Dec-1999","       22.54","        4.02","        1.08"
"07-Dec-1999","       22.58","        4.03","        1.07"
"08-Dec-1999","       23.41","        4.18","        1.04"
"09-Dec-1999","       23.56","        4.20","        1.03"
"10-Dec-1999","       23.43","        4.18","        1.03"
"13-Dec-1999","       23.23","        4.15","        1.04"
"14-Dec-1999","       22.75","        4.06","        1.07"
"15-Dec-1999","       22.80","        4.07","        1.08"
"16-Dec-1999","       23.10","        4.12","        1.06"
"17-Dec-1999","       23.10","        4.12","        1.06"
"20-Dec-1999","       23.15","        4.13","        1.06"
"21-Dec-1999","       23.13","        4.13","        1.06"
"22-Dec-1999","       24.11","        4.30","        1.02"
"23-Dec-1999","       24.22","        4.32","        1.02"
"24-Dec-1999","       23.74","        4.24","        1.04"
"27-Dec-1999","       23.30","        4.16","        1.06"
"28-Dec-1999","       23.47","        4.19","        1.05"
"29-Dec-1999","       24.02","        4.29","        1.03"
"30-Dec-1999","       24.09","        4.30","        1.02"
