"Date","P/E","P/B","Div Yield"
"14-Jun-2018","       27.42","        3.72","        1.22"
"15-Jun-2018","       27.44","        3.72","        1.22"
"18-Jun-2018","       26.60","        3.71","        1.22"
"19-Jun-2018","       26.38","        3.68","        1.23"
"20-Jun-2018","       26.52","        3.70","        1.22"
"21-Jun-2018","       26.43","        3.69","        1.23"
"22-Jun-2018","       26.63","        3.72","        1.22"
"25-Jun-2018","       26.48","        3.70","        1.23"
"26-Jun-2018","       26.02","        3.70","        1.23"
"27-Jun-2018","       25.73","        3.67","        1.24"
"28-Jun-2018","       25.57","        3.64","        1.25"
"29-Jun-2018","       25.90","        3.61","        1.22"
"02-Jul-2018","       25.76","        3.59","        1.23"
"03-Jul-2018","       25.85","        3.60","        1.22"
"04-Jul-2018","       26.02","        3.62","        1.21"
"05-Jul-2018","       26.69","        3.62","        1.21"
"06-Jul-2018","       26.62","        3.63","        1.21"
"09-Jul-2018","       26.82","        3.65","        1.20"
"10-Jul-2018","       27.05","        3.68","        1.19"
"11-Jul-2018","       27.20","        3.68","        1.19"
"12-Jul-2018","       27.39","        3.71","        1.18"
"13-Jul-2018","       27.38","        3.71","        1.18"
"16-Jul-2018","       27.17","        3.68","        1.19"
"17-Jul-2018","       27.35","        3.70","        1.19"
"18-Jul-2018","       27.28","        3.70","        1.19"
"19-Jul-2018","       27.22","        3.69","        1.19"
"20-Jul-2018","       27.36","        3.59","        1.22"
"23-Jul-2018","       27.54","        3.61","        1.21"
"24-Jul-2018","       27.66","        3.63","        1.20"
"25-Jul-2018","       27.66","        3.63","        1.20"
"26-Jul-2018","       27.75","        3.64","        1.20"
"27-Jul-2018","       28.02","        3.67","        1.19"
"30-Jul-2018","       28.12","        3.69","        1.19"
"31-Jul-2018","       28.22","        3.70","        1.18"
"01-Aug-2018","       28.14","        3.69","        1.19"
"02-Aug-2018","       27.89","        3.66","        1.20"
"03-Aug-2018","       28.23","        3.70","        1.18"
"06-Aug-2018","       28.26","        3.71","        1.18"
"07-Aug-2018","       28.26","        3.71","        1.18"
"08-Aug-2018","       28.23","        3.73","        1.17"
"09-Aug-2018","       28.11","        3.74","        1.17"
"10-Aug-2018","       27.83","        3.72","        1.18"
"13-Aug-2018","       27.80","        3.70","        1.18"
"14-Aug-2018","       28.02","        3.72","        1.18"
"16-Aug-2018","       27.90","        3.71","        1.18"
"17-Aug-2018","       28.11","        3.74","        1.17"
"20-Aug-2018","       28.25","        3.76","        1.16"
"21-Aug-2018","       28.29","        3.77","        1.16"
"23-Aug-2018","       28.32","        3.77","        1.16"
"24-Aug-2018","       28.06","        3.76","        1.16"
"27-Aug-2018","       28.72","        3.81","        1.15"
"28-Aug-2018","       28.66","        3.82","        1.15"
"29-Aug-2018","       28.55","        3.76","        1.14"
"30-Aug-2018","       28.51","        3.76","        1.15"
"31-Aug-2018","       28.40","        3.76","        1.15"
"03-Sep-2018","       28.16","        3.73","        1.16"
"04-Sep-2018","       28.01","        3.71","        1.16"
"05-Sep-2018","       27.90","        3.69","        1.17"
"06-Sep-2018","       28.05","        3.71","        1.16"
"07-Sep-2018","       28.17","        3.73","        1.15"
"10-Sep-2018","       27.81","        3.68","        1.17"
"11-Sep-2018","       27.44","        3.63","        1.19"
"12-Sep-2018","       27.64","        3.66","        1.18"
"14-Sep-2018","       28.00","        3.71","        1.16"
"17-Sep-2018","       27.66","        3.66","        1.18"
"18-Sep-2018","       27.42","        3.63","        1.19"
"19-Sep-2018","       27.31","        3.61","        1.19"
"21-Sep-2018","       27.09","        3.59","        1.20"
"24-Sep-2018","       26.66","        3.53","        1.22"
"25-Sep-2018","       26.91","        3.56","        1.21"
"26-Sep-2018","       26.87","        3.50","        1.22"
"27-Sep-2018","       26.69","        3.47","        1.23"
"28-Sep-2018","       26.44","        3.47","        1.23"
"01-Oct-2018","       26.62","        3.50","        1.22"
"03-Oct-2018","       26.26","        3.45","        1.24"
"04-Oct-2018","       25.63","        3.37","        1.27"
"05-Oct-2018","       24.95","        3.28","        1.30"
"08-Oct-2018","       25.03","        3.29","        1.30"
"09-Oct-2018","       24.91","        3.27","        1.30"
"10-Oct-2018","       25.30","        3.32","        1.28"
"11-Oct-2018","       24.75","        3.25","        1.31"
"12-Oct-2018","       25.33","        3.33","        1.28"
"15-Oct-2018","       25.42","        3.34","        1.28"
"16-Oct-2018","       25.52","        3.36","        1.27"
"17-Oct-2018","       25.19","        3.32","        1.29"
"19-Oct-2018","       24.83","        3.27","        1.30"
"22-Oct-2018","       24.65","        3.26","        1.31"
"23-Oct-2018","       24.41","        3.22","        1.32"
"24-Oct-2018","       24.60","        3.25","        1.31"
"25-Oct-2018","       24.36","        3.22","        1.33"
"26-Oct-2018","       24.12","        3.19","        1.34"
"29-Oct-2018","       24.65","        3.26","        1.31"
"30-Oct-2018","       24.55","        3.24","        1.32"
"31-Oct-2018","       25.00","        3.29","        1.27"
"01-Nov-2018","       24.98","        3.29","        1.27"
"02-Nov-2018","       25.40","        3.35","        1.25"
"05-Nov-2018","       25.33","        3.34","        1.26"
"06-Nov-2018","       25.32","        3.34","        1.26"
"07-Nov-2018","       25.49","        3.36","        1.25"
"09-Nov-2018","       25.46","        3.35","        1.25"
"12-Nov-2018","       25.21","        3.32","        1.26"
"13-Nov-2018","       25.45","        3.35","        1.25"
"14-Nov-2018","       25.43","        3.35","        1.25"
"15-Nov-2018","       25.53","        3.36","        1.25"
"16-Nov-2018","       25.69","        3.38","        1.24"
"19-Nov-2018","       25.88","        3.41","        1.23"
"20-Nov-2018","       25.62","        3.37","        1.25"
"21-Nov-2018","       25.55","        3.35","        1.25"
"22-Nov-2018","       25.43","        3.33","        1.26"
"26-Nov-2018","       25.71","        3.36","        1.25"
"27-Nov-2018","       25.85","        3.38","        1.24"
"28-Nov-2018","       25.96","        3.39","        1.24"
"29-Nov-2018","       26.27","        3.43","        1.22"
"30-Nov-2018","       26.31","        3.44","        1.22"
"03-Dec-2018","       26.33","        3.44","        1.22"
"04-Dec-2018","       26.30","        3.44","        1.22"
"05-Dec-2018","       26.09","        3.41","        1.23"
"06-Dec-2018","       25.65","        3.35","        1.25"
"07-Dec-2018","       25.87","        3.38","        1.24"
"10-Dec-2018","       25.37","        3.32","        1.27"
"11-Dec-2018","       25.52","        3.34","        1.26"
"12-Dec-2018","       25.98","        3.40","        1.24"
"13-Dec-2018","       26.11","        3.41","        1.23"
"14-Dec-2018","       26.14","        3.42","        1.23"
"17-Dec-2018","       26.34","        3.44","        1.22"
"18-Dec-2018","       26.39","        3.45","        1.22"
"19-Dec-2018","       26.53","        3.47","        1.21"
"20-Dec-2018","       26.50","        3.46","        1.21"
"21-Dec-2018","       26.02","        3.40","        1.24"
"24-Dec-2018","       25.80","        3.37","        1.25"
"26-Dec-2018","       25.96","        3.39","        1.24"
"27-Dec-2018","       26.08","        3.41","        1.23"
"28-Dec-2018","       26.16","        3.43","        1.24"
"31-Dec-2018","       26.17","        3.38","        1.24"
