"Date","P/E","P/B","Div Yield"
"03-Jun-2008","       20.07","        4.85","        1.12"
"04-Jun-2008","       19.52","        4.71","        1.15"
"05-Jun-2008","       19.91","        4.81","        1.13"
"06-Jun-2008","       19.70","        4.76","        1.14"
"09-Jun-2008","       19.16","        4.63","        1.18"
"10-Jun-2008","       18.94","        4.40","        1.22"
"11-Jun-2008","       19.25","        4.48","        1.20"
"12-Jun-2008","       19.32","        4.49","        1.20"
"13-Jun-2008","       19.23","        4.47","        1.20"
"16-Jun-2008","       19.46","        4.53","        1.19"
"17-Jun-2008","       19.89","        4.60","        1.17"
"18-Jun-2008","       19.60","        4.53","        1.19"
"19-Jun-2008","       19.26","        4.46","        1.21"
"20-Jun-2008","       18.59","        4.30","        1.25"
"23-Jun-2008","       18.25","        4.22","        1.27"
"24-Jun-2008","       17.91","        4.15","        1.30"
"25-Jun-2008","       18.18","        4.21","        1.28"
"26-Jun-2008","       18.45","        4.27","        1.26"
"27-Jun-2008","       17.67","        4.09","        1.31"
"30-Jun-2008","       17.28","        4.00","        1.35"
"01-Jul-2008","       16.66","        3.86","        1.40"
"02-Jul-2008","       17.50","        4.05","        1.33"
"03-Jul-2008","       16.79","        3.89","        1.39"
"04-Jul-2008","       17.22","        3.80","        1.37"
"07-Jul-2008","       17.28","        3.82","        1.37"
"08-Jul-2008","       17.11","        3.78","        1.38"
"09-Jul-2008","       17.83","        3.94","        1.32"
"10-Jul-2008","       17.85","        3.94","        1.32"
"11-Jul-2008","       17.34","        3.83","        1.36"
"14-Jul-2008","       17.30","        3.82","        1.36"
"15-Jul-2008","       16.53","        3.66","        1.42"
"16-Jul-2008","       16.33","        3.61","        1.44"
"17-Jul-2008","       16.87","        3.74","        1.39"
"18-Jul-2008","       17.49","        3.87","        1.34"
"21-Jul-2008","       17.72","        3.94","        1.32"
"22-Jul-2008","       18.06","        4.01","        1.30"
"23-Jul-2008","       19.06","        4.12","        1.24"
"24-Jul-2008","       18.79","        4.08","        1.25"
"25-Jul-2008","       18.19","        3.97","        1.28"
"28-Jul-2008","       18.20","        3.99","        1.28"
"29-Jul-2008","       17.49","        3.85","        1.32"
"30-Jul-2008","       18.08","        3.97","        1.28"
"31-Jul-2008","       18.22","        3.99","        1.28"
"01-Aug-2008","       18.56","        4.06","        1.25"
"04-Aug-2008","       18.54","        4.04","        1.26"
"05-Aug-2008","       18.99","        4.14","        1.23"
"06-Aug-2008","       19.05","        4.16","        1.23"
"07-Aug-2008","       19.08","        4.16","        1.22"
"08-Aug-2008","       19.10","        4.17","        1.22"
"11-Aug-2008","       19.49","        4.25","        1.20"
"12-Aug-2008","       19.20","        4.19","        1.22"
"13-Aug-2008","       19.10","        4.17","        1.22"
"14-Aug-2008","       18.69","        4.08","        1.25"
"18-Aug-2008","       18.53","        4.04","        1.26"
"19-Aug-2008","       18.43","        4.02","        1.27"
"20-Aug-2008","       18.63","        4.06","        1.25"
"21-Aug-2008","       18.07","        3.94","        1.29"
"22-Aug-2008","       18.25","        3.80","        1.30"
"25-Aug-2008","       18.29","        3.80","        1.30"
"26-Aug-2008","       18.30","        3.80","        1.30"
"27-Aug-2008","       18.10","        3.77","        1.31"
"28-Aug-2008","       17.81","        3.70","        1.33"
"29-Aug-2008","       18.43","        3.83","        1.29"
"01-Sep-2008","       18.38","        3.82","        1.29"
"02-Sep-2008","       19.03","        3.96","        1.24"
"04-Sep-2008","       18.80","        3.91","        1.26"
"05-Sep-2008","       18.39","        3.83","        1.29"
"08-Sep-2008","       18.94","        3.94","        1.25"
"09-Sep-2008","       18.90","        3.93","        1.25"
"10-Sep-2008","       18.88","        3.94","        1.26"
"11-Sep-2008","       18.41","        3.84","        1.29"
"12-Sep-2008","       18.14","        3.79","        1.31"
"15-Sep-2008","       17.50","        3.65","        1.36"
"16-Sep-2008","       17.51","        3.66","        1.35"
"17-Sep-2008","       17.22","        3.60","        1.38"
"18-Sep-2008","       17.35","        3.36","        1.41"
"19-Sep-2008","       18.24","        3.53","        1.34"
"22-Sep-2008","       18.15","        3.52","        1.35"
"23-Sep-2008","       17.73","        3.44","        1.38"
"24-Sep-2008","       17.88","        3.46","        1.37"
"25-Sep-2008","       17.66","        3.42","        1.38"
"26-Sep-2008","       17.12","        3.32","        1.43"
"29-Sep-2008","       16.54","        3.21","        1.48"
"30-Sep-2008","       16.85","        3.26","        1.45"
"01-Oct-2008","       16.98","        3.29","        1.44"
"03-Oct-2008","       16.41","        3.18","        1.49"
"06-Oct-2008","       15.48","        3.00","        1.58"
"07-Oct-2008","       15.50","        3.00","        1.58"
"08-Oct-2008","       15.10","        2.93","        1.62"
"10-Oct-2008","       14.07","        2.73","        1.73"
"13-Oct-2008","       14.97","        2.91","        1.63"
"14-Oct-2008","       15.09","        2.93","        1.62"
"15-Oct-2008","       14.31","        2.78","        1.70"
"16-Oct-2008","       14.01","        2.72","        1.74"
"17-Oct-2008","       13.15","        2.56","        1.85"
"20-Oct-2008","       13.47","        2.62","        1.81"
"21-Oct-2008","       13.92","        2.72","        1.74"
"22-Oct-2008","       13.18","        2.57","        1.84"
"23-Oct-2008","       12.66","        2.47","        1.92"
"24-Oct-2008","       10.99","        2.17","        2.18"
"27-Oct-2008","       10.68","        2.12","        2.24"
"28-Oct-2008","       11.36","        2.25","        2.10"
"29-Oct-2008","       11.42","        2.26","        2.09"
"31-Oct-2008","       12.57","        2.42","        1.96"
"03-Nov-2008","       13.33","        2.56","        1.85"
"04-Nov-2008","       13.76","        2.64","        1.80"
"05-Nov-2008","       13.11","        2.51","        1.88"
"06-Nov-2008","       12.66","        2.43","        1.95"
"07-Nov-2008","       13.02","        2.50","        1.90"
"10-Nov-2008","       13.78","        2.64","        1.79"
"11-Nov-2008","       12.87","        2.47","        1.92"
"12-Nov-2008","       12.48","        2.39","        1.98"
"14-Nov-2008","       12.31","        2.36","        2.01"
"17-Nov-2008","       12.26","        2.35","        2.01"
"18-Nov-2008","       11.75","        2.25","        2.11"
"19-Nov-2008","       11.54","        2.21","        2.14"
"20-Nov-2008","       11.18","        2.15","        2.21"
"21-Nov-2008","       11.80","        2.26","        2.10"
"24-Nov-2008","       11.86","        2.28","        2.09"
"25-Nov-2008","       11.63","        2.23","        2.13"
"26-Nov-2008","       12.06","        2.31","        2.05"
"28-Nov-2008","       12.08","        2.32","        2.05"
"01-Dec-2008","       11.76","        2.25","        2.11"
"02-Dec-2008","       11.65","        2.23","        2.13"
"03-Dec-2008","       11.64","        2.23","        2.13"
"04-Dec-2008","       12.22","        2.34","        2.03"
"05-Dec-2008","       11.90","        2.24","        2.08"
"08-Dec-2008","       12.20","        2.30","        2.03"
"10-Dec-2008","       12.84","        2.42","        1.93"
"11-Dec-2008","       12.80","        2.41","        1.94"
"12-Dec-2008","       12.81","        2.41","        1.93"
"15-Dec-2008","       13.07","        2.46","        1.90"
"16-Dec-2008","       13.33","        2.51","        1.86"
"17-Dec-2008","       12.95","        2.44","        1.91"
"18-Dec-2008","       13.42","        2.53","        1.85"
"19-Dec-2008","       13.49","        2.54","        1.84"
"22-Dec-2008","       13.32","        2.51","        1.86"
"23-Dec-2008","       13.01","        2.45","        1.90"
"24-Dec-2008","       12.79","        2.41","        1.94"
"26-Dec-2008","       12.52","        2.36","        1.98"
"29-Dec-2008","       12.81","        2.41","        1.93"
"30-Dec-2008","       13.06","        2.46","        1.90"
