"Date","P/E","P/B","Div Yield"
"01-Aug-2017","       25.75","        3.52","        0.95"
"02-Aug-2017","       25.63","        3.51","        0.95"
"03-Aug-2017","       25.50","        3.49","        0.96"
"04-Aug-2017","       25.61","        3.56","        0.96"
"07-Aug-2017","       25.67","        3.56","        0.96"
"08-Aug-2017","       25.50","        3.53","        0.97"
"09-Aug-2017","       25.31","        3.51","        0.97"
"10-Aug-2017","       25.06","        3.47","        0.98"
"11-Aug-2017","       24.80","        3.43","        0.99"
"14-Aug-2017","       25.02","        3.46","        0.98"
"16-Aug-2017","       25.28","        3.49","        0.97"
"17-Aug-2017","       25.30","        3.50","        0.97"
"18-Aug-2017","       25.10","        3.46","        0.97"
"21-Aug-2017","       24.99","        3.44","        0.97"
"22-Aug-2017","       25.25","        3.44","        0.97"
"23-Aug-2017","       25.45","        3.47","        0.96"
"24-Aug-2017","       25.47","        3.46","        0.95"
"28-Aug-2017","       25.61","        3.48","        0.94"
"29-Aug-2017","       25.31","        3.44","        0.95"
"30-Aug-2017","       25.54","        3.47","        0.94"
"31-Aug-2017","       25.62","        3.49","        0.94"
"01-Sep-2017","       25.99","        3.51","        0.93"
"04-Sep-2017","       25.83","        3.48","        0.94"
"05-Sep-2017","       25.97","        3.50","        0.94"
"06-Sep-2017","       25.88","        3.49","        0.94"
"07-Sep-2017","       25.89","        3.49","        0.94"
"08-Sep-2017","       25.90","        3.47","        0.94"
"11-Sep-2017","       26.11","        3.50","        0.93"
"12-Sep-2017","       26.26","        3.51","        0.93"
"13-Sep-2017","       26.23","        3.51","        0.93"
"14-Sep-2017","       26.25","        3.51","        0.93"
"15-Sep-2017","       26.24","        3.51","        0.94"
"18-Sep-2017","       26.42","        3.53","        0.94"
"19-Sep-2017","       26.40","        3.53","        0.94"
"20-Sep-2017","       26.39","        3.53","        0.94"
"21-Sep-2017","       26.34","        3.52","        0.94"
"22-Sep-2017","       25.95","        3.47","        0.95"
"25-Sep-2017","       25.71","        3.43","        0.96"
"26-Sep-2017","       25.71","        3.43","        0.96"
"27-Sep-2017","       25.36","        3.39","        0.98"
"28-Sep-2017","       25.44","        3.40","        0.97"
"29-Sep-2017","       25.43","        3.35","        1.17"
"03-Oct-2017","       25.61","        3.37","        1.16"
"04-Oct-2017","       25.75","        3.39","        1.15"
"05-Oct-2017","       25.69","        3.38","        1.15"
"06-Oct-2017","       25.92","        3.41","        1.14"
"09-Oct-2017","       25.95","        3.41","        1.14"
"10-Oct-2017","       26.02","        3.42","        1.14"
"11-Oct-2017","       25.94","        3.41","        1.14"
"12-Oct-2017","       26.22","        3.45","        1.13"
"13-Oct-2017","       26.41","        3.47","        1.12"
"16-Oct-2017","       26.55","        3.46","        1.12"
"17-Oct-2017","       26.52","        3.46","        1.12"
"18-Oct-2017","       26.44","        3.45","        1.12"
"19-Oct-2017","       26.28","        3.43","        1.12"
"23-Oct-2017","       26.37","        3.44","        1.12"
"24-Oct-2017","       26.42","        3.45","        1.12"
"25-Oct-2017","       26.63","        3.48","        1.11"
"26-Oct-2017","       26.73","        3.49","        1.10"
"27-Oct-2017","       26.67","        3.49","        1.11"
"30-Oct-2017","       26.77","        3.50","        1.10"
"31-Oct-2017","       26.38","        3.49","        1.08"
"01-Nov-2017","       26.49","        3.52","        1.07"
"02-Nov-2017","       26.63","        3.52","        1.07"
"03-Nov-2017","       26.87","        3.53","        1.07"
"06-Nov-2017","       26.74","        3.53","        1.07"
"07-Nov-2017","       26.48","        3.49","        1.08"
"08-Nov-2017","       26.37","        3.48","        1.08"
"09-Nov-2017","       26.31","        3.48","        1.08"
"10-Nov-2017","       26.35","        3.48","        1.08"
"13-Nov-2017","       25.99","        3.45","        1.09"
"14-Nov-2017","       25.89","        3.44","        1.09"
"15-Nov-2017","       25.72","        3.41","        1.10"
"16-Nov-2017","       25.96","        3.45","        1.09"
"17-Nov-2017","       26.14","        3.46","        1.08"
"20-Nov-2017","       26.18","        3.47","        1.08"
"21-Nov-2017","       26.20","        3.48","        1.08"
"22-Nov-2017","       26.40","        3.48","        1.08"
"23-Nov-2017","       26.48","        3.49","        1.08"
"24-Nov-2017","       26.59","        3.50","        1.07"
"27-Nov-2017","       26.61","        3.50","        1.07"
"28-Nov-2017","       26.53","        3.49","        1.07"
"29-Nov-2017","       26.51","        3.49","        1.07"
"30-Nov-2017","       26.16","        3.45","        1.11"
"01-Dec-2017","       25.90","        3.41","        1.12"
"04-Dec-2017","       25.91","        3.42","        1.12"
"05-Dec-2017","       25.89","        3.41","        1.12"
"06-Dec-2017","       25.70","        3.39","        1.13"
"07-Dec-2017","       26.01","        3.43","        1.12"
"08-Dec-2017","       26.26","        3.46","        1.11"
"11-Dec-2017","       26.43","        3.48","        1.10"
"12-Dec-2017","       26.22","        3.45","        1.11"
"13-Dec-2017","       26.10","        3.44","        1.11"
"14-Dec-2017","       26.25","        3.46","        1.11"
"15-Dec-2017","       26.46","        3.48","        1.10"
"18-Dec-2017","       26.60","        3.50","        1.09"
"19-Dec-2017","       26.79","        3.53","        1.09"
"20-Dec-2017","       26.75","        3.52","        1.09"
"21-Dec-2017","       26.74","        3.52","        1.09"
"22-Dec-2017","       26.86","        3.54","        1.08"
"26-Dec-2017","       26.96","        3.55","        1.08"
"27-Dec-2017","       26.85","        3.54","        1.08"
"28-Dec-2017","       26.82","        3.53","        1.08"
"29-Dec-2017","       26.92","        3.55","        1.08"
